Molecule_Name,connectivity_key,family_id,outer_fold,split_scheme,diagnostic_group_id,diagnostic_murcko_scaffold
OCNT-0497946,IZJRISIINLJVBU,CYP1A2_R21_OCNT-2328316,2,murcko_scaffold,c1ccncc1,c1ccncc1
OCNT-0461353,UTRDNOPSLXRYRQ,CYP2C9_R13_OCNT-2315368,3,murcko_scaffold,O=C(C1CC(=O)N(c2n[nH]c3ccccc23)C1)N1CCC(c2nc3ccccc3[nH]2)CC1,O=C(C1CC(=O)N(c2n[nH]c3ccccc23)C1)N1CCC(c2nc3ccccc3[nH]2)CC1
OCNT-2316117,IOHJWSPUOJUMQL,CYP2C9_R12_OCNT-2315584,3,murcko_scaffold,O=C(CCc1ccc(=O)[nH]c1)N1CCC(c2ccncc2)CC1,O=C(CCc1ccc(=O)[nH]c1)N1CCC(c2ccncc2)CC1
OCNT-2309377,BDHDGFPUBOQSQB,CYP2C9_R07_OCNT-2314387,3,murcko_scaffold,O=C(CCc1ccccc1)N1CCC(Cc2cccnc2)CC1,O=C(CCc1ccccc1)N1CCC(Cc2cccnc2)CC1
OCNT-0463322,BQTWJGKSFZWXJM,CYP2C9_R01_OCNT-2315972,3,murcko_scaffold,O=C(CCc1ccccc1)N1CCC(c2nc(-c3ccccc3)no2)CC1,O=C(CCc1ccccc1)N1CCC(c2nc(-c3ccccc3)no2)CC1
OCNT-0461497,PDUWQCKKOQHABM,CYP3A4_R23_OCNT-2395731,3,murcko_scaffold,O=C(CCn1c(SCC(=O)Nc2ccccc2)nc2ccccc2c1=O)NCCc1ccccc1,O=C(CCn1c(SCC(=O)Nc2ccccc2)nc2ccccc2c1=O)NCCc1ccccc1
OCNT-2395503,FXQKJJSIQNYRBJ,CYP3A4_R07_OCNT-2395424,3,murcko_scaffold,O=C(CCn1cncn1)N1CCCc2ccccc21,O=C(CCn1cncn1)N1CCCc2ccccc21
OCNT-2317668,LNBBIANUWQLMSS,CYP2C9_R05_OCNT-2317181,3,murcko_scaffold,O=C(CN1CCC(c2cccnc2)CC1)Nc1ccccc1,O=C(CN1CCC(c2cccnc2)CC1)Nc1ccccc1
OCNT-2314483,NWNMCXZQYBPRPZ,CYP2C9_R05_OCNT-2317181,3,murcko_scaffold,O=C(CN1CCN(c2cncc3ccccc23)CC1)Nc1ccccc1,O=C(CN1CCN(c2cncc3ccccc23)CC1)Nc1ccccc1
OCNT-2310252,HTHQNIFHKWWWJY,CYP3A4_R24_OCNT-2311092,3,murcko_scaffold,O=C(CNC(=O)c1cn(-c2ccccc2)nc1-c1cccnc1)Nc1ccccc1,O=C(CNC(=O)c1cn(-c2ccccc2)nc1-c1cccnc1)Nc1ccccc1
OCNT-0497465,RCCVKJHSAFZVCK,CYP1A2_R13_OCNT-2311797,3,murcko_scaffold,O=C(CNc1ccccc1)NN=Cc1ccncc1,O=C(CNc1ccccc1)NN=Cc1ccncc1
OCNT-2315974,MSPLSQKCPNGXFQ,CYP2C9_R14_OCNT-2310760,3,murcko_scaffold,O=C(COc1ccccc1)NC1CCN(C(=O)c2ccncc2)CC1,O=C(COc1ccccc1)NC1CCN(C(=O)c2ccncc2)CC1
OCNT-2312868,BBIFCTYZNHAYIA,CYP1A2_R22_OCNT-2310153,3,murcko_scaffold,O=C(COc1ccccc1)NC1CCN(c2ccccc2)C1,O=C(COc1ccccc1)NC1CCN(c2ccccc2)C1
OCNT-2316908,VZECTGAGCXACIK,CYP3A4_R07_OCNT-2395424,3,murcko_scaffold,O=C(COc1cccnc1)N1CCc2ccccc21,O=C(COc1cccnc1)N1CCc2ccccc21
OCNT-0479302,FDCBXECUDVXAHL,CYP2C9_R19_OCNT-2308674,3,murcko_scaffold,O=C(CSc1nc(-c2ccccc2)[nH]c1-c1ccccc1)Nc1ccc2c(c1)OCO2,O=C(CSc1nc(-c2ccccc2)[nH]c1-c1ccccc1)Nc1ccc2c(c1)OCO2
OCNT-2314046,FTEPPECMOPAJHL,CYP2C9_R11_OCNT-2309809,3,murcko_scaffold,O=C(Cc1c[nH]c2ccccc12)Nc1ccccc1,O=C(Cc1c[nH]c2ccccc12)Nc1ccccc1
OCNT-0463200,WIJOIUIIKSCRAN,CYP2C9_R01_OCNT-2315972,3,murcko_scaffold,O=C(Cc1ccccc1)N1CCC(c2nc(-c3ccccc3)no2)CC1,O=C(Cc1ccccc1)N1CCC(c2nc(-c3ccccc3)no2)CC1
OCNT-2312237,IUZOTEMRJLJHNN,CYP3A4_R03_OCNT-2395274,3,murcko_scaffold,O=C(Cc1nc2ncccn2n1)N1CCN(C2CC2)c2ccccc21,O=C(Cc1nc2ncccn2n1)N1CCN(C2CC2)c2ccccc21
OCNT-2308641,PTLQVNHZLMHXGQ,CYP2C9_R06_OCNT-2310890,3,murcko_scaffold,O=C(Cn1c(=O)[nH]c2ccccc21)NCc1ccc(-n2ccnc2)nc1,O=C(Cn1c(=O)[nH]c2ccccc21)NCc1ccc(-n2ccnc2)nc1
OCNT-2318209,PITWNXFLDVKEPP,CYP1A2_R08_OCNT-2314402,3,murcko_scaffold,O=C(Cn1ccc(NC(=O)C2(c3ccccc3)CCCCC2)n1)N1CCOCC1,O=C(Cn1ccc(NC(=O)C2(c3ccccc3)CCCCC2)n1)N1CCOCC1
OCNT-2310005,HPEDZJJEGPOZNI,CYP3A4_R12_OCNT-2311697,3,murcko_scaffold,O=C(Cn1cccn1)N1CCC(Cc2ccccc2)CC1,O=C(Cn1cccn1)N1CCC(Cc2ccccc2)CC1
OCNT-2395420,ICIVPGDLVGXUGV,CYP3A4_R13_OCNT-2395372,3,murcko_scaffold,O=C(NC1CC1)[C@@H]1Cc2ccccc2CN1,O=C(NC1CC1)[C@@H]1Cc2ccccc2CN1
OCNT-2395292,VFJFLAJSQCREME,CYP3A4_R13_OCNT-2395372,3,murcko_scaffold,O=C(NC1CC1)[C@@H]1Cc2ccccc2CN1Cc1cnc[nH]1,O=C(NC1CC1)[C@@H]1Cc2ccccc2CN1Cc1cnc[nH]1
OCNT-2395564,VVODWWXDCIEJAJ,CYP3A4_R13_OCNT-2395372,3,murcko_scaffold,O=C(NC1CC1)[C@@H]1Cc2ccccc2CN1Cc1n[nH]c2ccccc12,O=C(NC1CC1)[C@@H]1Cc2ccccc2CN1Cc1n[nH]c2ccccc12
OCNT-2310251,XSCFQDHSPXTQFT,CYP3A4_R14_OCNT-2309351,3,murcko_scaffold,O=C(NC1CCCOCC1)c1c[nH]cc1-c1cn[nH]c1,O=C(NC1CCCOCC1)c1c[nH]cc1-c1cn[nH]c1
OCNT-2316464,RVMONIUXPWNMOU,CYP2C9_R13_OCNT-2315368,3,murcko_scaffold,O=C(NC1CCCc2[nH]ncc21)c1cccc2cccnc12,O=C(NC1CCCc2[nH]ncc21)c1cccc2cccnc12
OCNT-2312558,JMUPJYABPJKPMN,CYP1A2_R22_OCNT-2310153,3,murcko_scaffold,O=C(NC1CCN(C(=O)c2ccccc2)C1)c1ccn[nH]1,O=C(NC1CCN(C(=O)c2ccccc2)C1)c1ccn[nH]1
OCNT-1893991,JXZZEXZZKAWDSP,CYP2C9_R11_OCNT-2309809,3,murcko_scaffold,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1
OCNT-2312755,RGOYPSLBXQDYGL,CYP1A2_R22_OCNT-2310153,3,murcko_scaffold,O=C(NC1CCN(c2ccccc2)C1)c1cnoc1,O=C(NC1CCN(c2ccccc2)C1)c1cnoc1
OCNT-2312581,DXIJNEODHVKRKU,CYP1A2_R19_OCNT-2308635,3,murcko_scaffold,O=C(NC1CCc2[nH]ncc2C1)c1cnn(Cc2ccccc2)c1,O=C(NC1CCc2[nH]ncc2C1)c1cnn(Cc2ccccc2)c1
OCNT-2317446,LUSTVCBFDWUOOY,CYP2C9_R13_OCNT-2315368,3,murcko_scaffold,O=C(NC1CCc2ccccc21)N1CCCC(c2ncc[nH]2)C1,O=C(NC1CCc2ccccc21)N1CCCC(c2ncc[nH]2)C1
OCNT-2310707,RZGDXDYNQPUJNA,CYP3A4_R14_OCNT-2309351,3,murcko_scaffold,O=C(NCC1(N2CCOCC2)CC1)NC1CCCNC1=O,O=C(NCC1(N2CCOCC2)CC1)NC1CCCNC1=O
OCNT-2314759,YWMOZLLJWDAVMV,CYP3A4_R14_OCNT-2309351,3,murcko_scaffold,O=C(NCC1(c2ccccc2)CCC1)NCC1(N2CCOCC2)CC1,O=C(NCC1(c2ccccc2)CCC1)NCC1(N2CCOCC2)CC1
OCNT-2309905,LVJWCKKQYYBYRC,CYP1A2_R07_OCNT-2313198,3,murcko_scaffold,O=C(NCC1CCC2(CCC2)O1)c1cn[nH]c1Cc1ccccc1,O=C(NCC1CCC2(CCC2)O1)c1cn[nH]c1Cc1ccccc1
OCNT-2313708,NDFPYBQHVQZPMN,CYP1A2_R07_OCNT-2313198,3,murcko_scaffold,O=C(NCC1CCC2(CCOCC2)O1)c1cc[nH]c(=O)c1,O=C(NCC1CCC2(CCOCC2)O1)c1cc[nH]c(=O)c1
OCNT-2317650,VCLINRZEUQBSMV,CYP1A2_R07_OCNT-2313198,3,murcko_scaffold,O=C(NCC1CCCN(Cc2cccs2)C1)NCC1CCC2(CCCC2)O1,O=C(NCC1CCCN(Cc2cccs2)C1)NCC1CCC2(CCCC2)O1
OCNT-2314426,VCMKSSBMBMRMSH,CYP2C9_R18_OCNT-2315528,3,murcko_scaffold,O=C(NCC1CCN(c2ccccc2)C1)c1cccc(C2COC2)c1,O=C(NCC1CCN(c2ccccc2)C1)c1cccc(C2COC2)c1
OCNT-2315217,QJMQWXOGIDMYJR,CYP2C9_R18_OCNT-2315528,3,murcko_scaffold,O=C(NCC1CCN(c2ccccc2)C1)c1cccn2c(=O)[nH]nc12,O=C(NCC1CCN(c2ccccc2)C1)c1cccn2c(=O)[nH]nc12
OCNT-2312209,ZVTQUKGFXAZXSS,CYP2C9_R18_OCNT-2315528,3,murcko_scaffold,O=C(NCC1CCN(c2ccccc2)C1)c1ccsc1,O=C(NCC1CCN(c2ccccc2)C1)c1ccsc1
OCNT-2313808,MKQBWARPRLEMRM,CYP1A2_R07_OCNT-2313198,3,murcko_scaffold,O=C(NCC1CCN1C1CCOCC1)c1csc(-c2ccoc2)n1,O=C(NCC1CCN1C1CCOCC1)c1csc(-c2ccoc2)n1
OCNT-2309155,SGGJYYXZDHNTMK,CYP2C9_R21_OCNT-2317914,3,murcko_scaffold,O=C(NCC1COc2ccccc2O1)c1cc(N2CCOCC2)ccn1,O=C(NCC1COc2ccccc2O1)c1cc(N2CCOCC2)ccn1
OCNT-2315252,WXHNIZSHBMNFPP,CYP3A4_R08_OCNT-2312145,3,murcko_scaffold,O=C(NCCOc1ccccc1)Nc1cccc(-c2cccnc2)c1,O=C(NCCOc1ccccc1)Nc1cccc(-c2cccnc2)c1
OCNT-2309843,GMKVOEZHEWMTNN,CYP2C9_R02_OCNT-2312302,3,murcko_scaffold,O=C(NCCc1ccccc1)NCc1ccc(-n2cnc3ccccc32)cc1,O=C(NCCc1ccccc1)NCc1ccc(-n2cnc3ccccc32)cc1
OCNT-2310612,JMYVKSYNRSDSAR,CYP3A4_R16_OCNT-2310606,3,murcko_scaffold,O=C(NCCc1ccn(-c2ccccc2)n1)c1cn[nH]c1,O=C(NCCc1ccn(-c2ccccc2)n1)c1cn[nH]c1
OCNT-0462966,DFWIPWJPABZTDS,CYP1A2_R06_OCNT-2312418,3,murcko_scaffold,O=C(NCCc1csc(-c2ccccc2)n1)C1CCCN1C(=O)c1ccccc1,O=C(NCCc1csc(-c2ccccc2)n1)C1CCCN1C(=O)c1ccccc1
OCNT-2309950,UWGSRPLGVVOCMK,CYP1A2_R03_OCNT-2310368,3,murcko_scaffold,O=C(NCCc1nc(-c2ccccc2)n[nH]1)c1ccccc1,O=C(NCCc1nc(-c2ccccc2)n[nH]1)c1ccccc1
OCNT-2310378,BJEJLVYFCONOIU,CYP2C9_R06_OCNT-2310890,3,murcko_scaffold,O=C(NCCc1nc2c(s1)CCCC2)NCc1ccc(-n2ccnc2)nc1,O=C(NCCc1nc2c(s1)CCCC2)NCc1ccc(-n2ccnc2)nc1
OCNT-2310680,AXXIEJDVBYZXLK,CYP1A2_R16_OCNT-2312610,3,murcko_scaffold,O=C(NCc1ccc(-c2ccncc2)cc1)N1CCOC(C2CC2)C1,O=C(NCc1ccc(-c2ccncc2)cc1)N1CCOC(C2CC2)C1
OCNT-2310864,HPRJCYLZBJNKRA,CYP3A4_R01_OCNT-2310988,3,murcko_scaffold,O=C(NCc1ccc(-n2ccnc2)cc1)N1CCCC1,O=C(NCc1ccc(-n2ccnc2)cc1)N1CCCC1
OCNT-2309139,XEASEVMEKOGXHQ,CYP2C9_R06_OCNT-2310890,3,murcko_scaffold,O=C(NCc1ccc(-n2ccnc2)nc1)c1c[nH]c2ccccc12,O=C(NCc1ccc(-n2ccnc2)nc1)c1c[nH]c2ccccc12
OCNT-2310447,XVCFYPXRSADGLR,CYP2C9_R06_OCNT-2310890,3,murcko_scaffold,O=C(NCc1ccc(-n2ccnc2)nc1)c1ccco1,O=C(NCc1ccc(-n2ccnc2)nc1)c1ccco1
OCNT-2310417,BKZFFKDNDJNAOH,CYP2C9_R06_OCNT-2310890,3,murcko_scaffold,O=C(NCc1ccc(-n2ccnc2)nc1)c1ccnc2[nH]ncc12,O=C(NCc1ccc(-n2ccnc2)nc1)c1ccnc2[nH]ncc12
OCNT-2317901,JNKGLLRFVIVVLH,CYP2C9_R22_OCNT-2310562,3,murcko_scaffold,O=C(NCc1ccc2occc2c1)NC1CCCc2cn(C3CCCC3)nc21,O=C(NCc1ccc2occc2c1)NC1CCCc2cn(C3CCCC3)nc21
OCNT-2317059,NMVBTWDJOZAZKW,CYP1A2_R09_OCNT-2315130,3,murcko_scaffold,O=C(NCc1cccc(N2CCOCC2)n1)c1ccc2c(c1)CCCC2,O=C(NCc1cccc(N2CCOCC2)n1)c1ccc2c(c1)CCCC2
OCNT-2311627,BZSQFVKPLZFAMM,CYP2C9_R02_OCNT-2312302,3,murcko_scaffold,O=C(NCc1cccc(NC(=O)c2ccccc2)c1)c1ccc2ncoc2c1,O=C(NCc1cccc(NC(=O)c2ccccc2)c1)c1ccc2ncoc2c1
OCNT-2315960,IEXQMLIWZWKXBA,CYP3A4_R11_OCNT-2309844,3,murcko_scaffold,O=C(NCc1ccccc1)N1CCCC(n2ccnc2)C1,O=C(NCc1ccccc1)N1CCCC(n2ccnc2)C1
OCNT-0482560,UZKLXWCYRQKDIN,CYP1A2_R19_OCNT-2308635,3,murcko_scaffold,O=C(NCc1ccccc1)c1ccc2c(c1)nc1n2CCCC1,O=C(NCc1ccccc1)c1ccc2c(c1)nc1n2CCCC1
OCNT-0482578,UUGSDVFMLFYQJR,CYP1A2_R19_OCNT-2308635,3,murcko_scaffold,O=C(NCc1ccccc1)c1ccc2c(c1)nc1n2CCCC1,O=C(NCc1ccccc1)c1ccc2c(c1)nc1n2CCCC1
OCNT-2395721,BAMCAUBMJPYDDW,CYP3A4_R06_OCNT-2395727,3,murcko_scaffold,O=C(NCc1cccnc1)c1cccc(S(=O)(=O)N2CCCC2)c1,O=C(NCc1cccnc1)c1cccc(S(=O)(=O)N2CCCC2)c1
OCNT-2395469,BLLDJUUCAMPQMW,CYP3A4_R06_OCNT-2395727,3,murcko_scaffold,O=C(NCc1cccnc1)c1cccc(S(=O)(=O)NC2CC2)c1,O=C(NCc1cccnc1)c1cccc(S(=O)(=O)NC2CC2)c1
OCNT-2395781,JNMBUNCAVAQQQX,CYP3A4_R06_OCNT-2395727,3,murcko_scaffold,O=C(NCc1cccnc1)c1cccnc1,O=C(NCc1cccnc1)c1cccnc1
OCNT-2314536,JUZQLSXEWXJSQX,CYP1A2_R09_OCNT-2315130,3,murcko_scaffold,O=C(NCc1cccnc1)c1csc(-c2ccccc2)n1,O=C(NCc1cccnc1)c1csc(-c2ccccc2)n1
OCNT-0494151,MWKFPUUBWYOUJG,CYP1A2_R25_OCNT-0478585,3,murcko_scaffold,O=C(NCc1ccco1)c1c2c(nc3ccccc13)CCC2,O=C(NCc1ccco1)c1c2c(nc3ccccc13)CCC2
OCNT-0494150,GYWQBPYNAGLBSC,CYP1A2_R16_OCNT-2312610,3,murcko_scaffold,O=C(NCc1ccncc1)C12CC3CC(CC(C3)C1)C2,O=C(NCc1ccncc1)C12CC3CC(CC(C3)C1)C2
OCNT-2309001,CWMXYKKRUKUVCU,CYP2C9_R22_OCNT-2310562,3,murcko_scaffold,O=C(NCc1ccsc1)C1CCN(C(=O)c2ccccc2)CC1,O=C(NCc1ccsc1)C1CCN(C(=O)c2ccccc2)CC1
OCNT-2315139,NSGCRWKYWZTZPF,CYP2C9_R10_OCNT-2311787,3,murcko_scaffold,O=C(NCc1cnn(-c2ccccc2)c1)c1ccc[nH]c1=O,O=C(NCc1cnn(-c2ccccc2)c1)c1ccc[nH]c1=O
OCNT-2312825,ZNXZZLAYPIECGS,CYP1A2_R06_OCNT-2312418,3,murcko_scaffold,O=C(NCc1csc2ccccc12)c1cc(C2CC2)[nH]n1,O=C(NCc1csc2ccccc12)c1cc(C2CC2)[nH]n1
OCNT-2310522,SHFKEHYHFQIENX,CYP2C9_R20_OCNT-2312486,3,murcko_scaffold,O=C(N[C@H]1CCCN(C(=O)c2ccccc2)C1)c1cn[nH]c1,O=C(N[C@H]1CCCN(C(=O)c2ccccc2)C1)c1cn[nH]c1
OCNT-2309599,PZBMCIRQTJSXEM,CYP1A2_R17_OCNT-2316906,3,murcko_scaffold,O=C(Nc1[nH]ncc1-c1ccc2c(c1)OCCO2)c1ccn(-c2ccccc2)n1,O=C(Nc1[nH]ncc1-c1ccc2c(c1)OCCO2)c1ccn(-c2ccccc2)n1
OCNT-2315906,FJQDILFBCXCGIP,CYP1A2_R04_OCNT-2313567,3,murcko_scaffold,O=C(Nc1c[nH]nc1-c1nccs1)c1ccccc1,O=C(Nc1c[nH]nc1-c1nccs1)c1ccccc1
OCNT-2313267,JGIPHLUSPCSBAK,CYP2C9_R15_OCNT-2318117,3,murcko_scaffold,O=C(Nc1cc[nH]n1)C1CCCNC1,O=C(Nc1cc[nH]n1)C1CCCNC1
OCNT-2316486,DNDOJKITKZLECV,CYP1A2_R04_OCNT-2313567,3,murcko_scaffold,O=C(Nc1ccc(CN2CCOC2=O)cc1)c1c[nH]nc1-c1ccccn1,O=C(Nc1ccc(CN2CCOC2=O)cc1)c1c[nH]nc1-c1ccccn1
OCNT-2316229,FHAJACFOFHBTNN,CYP2C9_R03_OCNT-2313300,3,murcko_scaffold,O=C(Nc1ccc(Cn2cccn2)cc1)c1c[nH]nc1-c1cccnc1,O=C(Nc1ccc(Cn2cccn2)cc1)c1c[nH]nc1-c1cccnc1
OCNT-2311801,ZGKKTJUHLOHJDN,CYP2C9_R03_OCNT-2313300,3,murcko_scaffold,O=C(Nc1ccc(OCCn2ccnc2)cc1)c1ccc2ccccc2c1,O=C(Nc1ccc(OCCn2ccnc2)cc1)c1ccc2ccccc2c1
OCNT-2309663,BBRIXFTZIRVEEF,CYP1A2_R14_OCNT-2317761,3,murcko_scaffold,O=C(Nc1ccc2[nH]ncc2c1)c1ccccc1Sc1ccccc1,O=C(Nc1ccc2[nH]ncc2c1)c1ccccc1Sc1ccccc1
OCNT-2311662,NNQWXKPJDCMYDO,CYP3A4_R20_OCNT-2395303,3,murcko_scaffold,O=C(Nc1ccc2c(c1)OCO2)C1CCN(C(=O)Cc2cccc3ccccc23)CC1,O=C(Nc1ccc2c(c1)OCO2)C1CCN(C(=O)Cc2cccc3ccccc23)CC1
OCNT-2395517,SHWLLIJABCWDCS,CYP3A4_R20_OCNT-2395303,3,murcko_scaffold,O=C(Nc1ccc2c(c1)OCO2)C1CCN(C(=O)N2CCC2)CC1,O=C(Nc1ccc2c(c1)OCO2)C1CCN(C(=O)N2CCC2)CC1
OCNT-2395321,RJECDYXFFUGFPD,CYP3A4_R20_OCNT-2395303,3,murcko_scaffold,O=C(Nc1ccc2c(c1)OCO2)C1CCNCC1,O=C(Nc1ccc2c(c1)OCO2)C1CCNCC1
OCNT-2395409,ZBWYNVDXWISWEV,CYP3A4_R20_OCNT-2395303,3,murcko_scaffold,O=C(Nc1ccc2c(c1)OCO2)C1CCNCC1,O=C(Nc1ccc2c(c1)OCO2)C1CCNCC1
OCNT-2395459,SCJSDZLVHPJNSV,CYP3A4_R20_OCNT-2395303,3,murcko_scaffold,O=C(Nc1ccc2c(c1)OCO2)C1CCNCC1,O=C(Nc1ccc2c(c1)OCO2)C1CCNCC1
OCNT-2395592,VHRRHVUNMHCJBW,CYP3A4_R20_OCNT-2395303,3,murcko_scaffold,O=C(Nc1ccc2c(c1)OCO2)C1CCNCC1,O=C(Nc1ccc2c(c1)OCO2)C1CCNCC1
OCNT-2395672,QOWDANZXWYEGPT,CYP3A4_R20_OCNT-2395303,3,murcko_scaffold,O=C(Nc1ccc2c(c1)OCO2)C1CCNCC1,O=C(Nc1ccc2c(c1)OCO2)C1CCNCC1
OCNT-2312587,SCJLEZUXOSXFQF,CYP2C9_R19_OCNT-2308674,3,murcko_scaffold,O=C(Nc1ccc2cc[nH]c(=O)c2c1)c1ccc2[nH]c(-c3ccccc3)nc2c1,O=C(Nc1ccc2cc[nH]c(=O)c2c1)c1ccc2[nH]c(-c3ccccc3)nc2c1
OCNT-2315277,HJSAULCESFXRQL,CYP2C9_R19_OCNT-2308674,3,murcko_scaffold,O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccc(-c2nc[nH]n2)cc1,O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccc(-c2nc[nH]n2)cc1
OCNT-2310465,OKIZSZJYXQZGPI,CYP1A2_R14_OCNT-2317761,3,murcko_scaffold,O=C(Nc1cccc(-c2nnc[nH]2)c1)c1cccnc1,O=C(Nc1cccc(-c2nnc[nH]2)c1)c1cccnc1
OCNT-2315633,YLBHRYSMLHYOBI,CYP1A2_R01_OCNT-2316568,3,murcko_scaffold,O=C(Nc1cccc(-c2noc(C3CC3)n2)c1)C(=O)N1CCCC1,O=C(Nc1cccc(-c2noc(C3CC3)n2)c1)C(=O)N1CCCC1
OCNT-2311159,FDSRNEIFNNTKBW,CYP2C9_R23_OCNT-2312797,3,murcko_scaffold,O=C(Nc1ccccc1)C1CCCN(c2ncnc3sccc23)C1,O=C(Nc1ccccc1)C1CCCN(c2ncnc3sccc23)C1
OCNT-0498195,WZYOSMAXXLCTGP,CYP1A2_R11_OCNT-2313625,3,murcko_scaffold,O=C(Nc1ccccc1)Nc1ccncc1,O=C(Nc1ccccc1)Nc1ccncc1
OCNT-2315332,CTEHMITXXKEHTJ,CYP1A2_R14_OCNT-2317761,3,murcko_scaffold,O=C(Nc1ccccc1)c1cc(-c2cccnc2)n[nH]1,O=C(Nc1ccccc1)c1cc(-c2cccnc2)n[nH]1
OCNT-2311971,GLFWAGLXPAJCLJ,CYP1A2_R10_OCNT-2308998,3,murcko_scaffold,O=C(Nc1ccccc1)c1cccc2cnccc12,O=C(Nc1ccccc1)c1cccc2cnccc12
OCNT-0497342,MEYNLPQFSDKAAL,CYP3A4_R05_OCNT-2314300,3,murcko_scaffold,O=C(Nc1ccccc1)c1ccccc1,O=C(Nc1ccccc1)c1ccccc1
OCNT-2309859,SNXACLBSLNBILH,CYP3A4_R05_OCNT-2314300,3,murcko_scaffold,O=C(Nc1ccccc1)c1ccccc1,O=C(Nc1ccccc1)c1ccccc1
OCNT-2311817,ADEBKNPZUBITBS,CYP3A4_R05_OCNT-2314300,3,murcko_scaffold,O=C(Nc1ccccc1)c1ccccc1,O=C(Nc1ccccc1)c1ccccc1
OCNT-2315748,OVGYSEOUQWUKNQ,CYP3A4_R05_OCNT-2314300,3,murcko_scaffold,O=C(Nc1ccccc1)c1ccccc1,O=C(Nc1ccccc1)c1ccccc1
OCNT-2310479,KRVFRBXSBYEUED,CYP2C9_R15_OCNT-2318117,3,murcko_scaffold,O=C(Nc1ccccn1)C1CCCN(Cc2ncn[nH]2)C1,O=C(Nc1ccccn1)C1CCCN(Cc2ncn[nH]2)C1
OCNT-2311264,KYWIQEYVDXUQTE,CYP1A2_R08_OCNT-2314402,3,murcko_scaffold,O=C(Nc1ccn(Cc2ccccc2)n1)c1ccc(Nc2ncccn2)cc1,O=C(Nc1ccn(Cc2ccccc2)n1)c1ccc(Nc2ncccn2)cc1
OCNT-2395615,OWDQVZHOEPSCRJ,CYP2C9_R02_OCNT-2312302,3,murcko_scaffold,O=C(Nc1ccncc1)c1ccc(CNC(=O)C2CCCCC2)cc1,O=C(Nc1ccncc1)c1ccc(CNC(=O)C2CCCCC2)cc1
OCNT-2395626,FJEVQIGXOVBKCK,CYP3A4_R12_OCNT-2311697,3,murcko_scaffold,O=C(Nc1ccncc1)c1ccc(CNC(=O)C2CCCCC2)cc1,O=C(Nc1ccncc1)c1ccc(CNC(=O)C2CCCCC2)cc1
OCNT-2395391,HKBFGOGEJIHOQC,CYP2C9_R02_OCNT-2312302,3,murcko_scaffold,O=C(Nc1ccncc1)c1ccccc1,O=C(Nc1ccncc1)c1ccccc1
OCNT-2395745,SHNSGVRHUGHAEL,CYP2C9_R02_OCNT-2312302,3,murcko_scaffold,O=C(Nc1ccncc1)c1ccccc1,O=C(Nc1ccncc1)c1ccccc1
OCNT-2315311,KMRXIPIOAUJDBO,CYP2C9_R23_OCNT-2312797,3,murcko_scaffold,O=C(Nc1ccon1)N1CCN(c2ncnc3sccc23)CC1,O=C(Nc1ccon1)N1CCN(c2ncnc3sccc23)CC1
OCNT-2308938,LOWTXHIWNNBQNU,CYP1A2_R14_OCNT-2317761,3,murcko_scaffold,O=C(Nc1cn[nH]c1)c1cc(-c2ccc3ccccc3c2)[nH]n1,O=C(Nc1cn[nH]c1)c1cc(-c2ccc3ccccc3c2)[nH]n1
OCNT-2310097,DKSGZKLKCPZDOE,CYP2C9_R12_OCNT-2315584,3,murcko_scaffold,O=C(Nc1cnn2cccnc12)N1CCC(c2ccccc2)CC1,O=C(Nc1cnn2cccnc12)N1CCC(c2ccccc2)CC1
OCNT-2311771,IHEPXAREJOJNRY,CYP2C9_R12_OCNT-2315584,3,murcko_scaffold,O=C(Nc1nccs1)N1CCCC1c1cn[nH]c1,O=C(Nc1nccs1)N1CCCC1c1cn[nH]c1
OCNT-2309955,KAIXLFHXPRCWAS,CYP2C9_R12_OCNT-2315584,3,murcko_scaffold,O=C(Nc1nccs1)N1CCOC(C2CCC2)C1,O=C(Nc1nccs1)N1CCOC(C2CCC2)C1
OCNT-2314279,NVQLRNPGJMCFJN,CYP2C9_R12_OCNT-2315584,3,murcko_scaffold,O=C(Nc1nccs1)N1CCc2ccccc2C1,O=C(Nc1nccs1)N1CCc2ccccc2C1
OCNT-2314207,VMQVPAMNFSTCAC,CYP2C9_R07_OCNT-2314387,3,murcko_scaffold,O=C(c1cccc2nccnc12)N1CCC(Cc2nccs2)C1,O=C(c1cccc2nccnc12)N1CCC(Cc2nccs2)C1
OCNT-2395633,BMMVJXJFLUGSEX,CYP3A4_R03_OCNT-2395274,3,murcko_scaffold,O=C(c1ccccn1)N1CCN(C2CC2)c2ccccc21,O=C(c1ccccn1)N1CCN(C2CC2)c2ccccc21
OCNT-2395304,LEMCARVFRFAHQA,CYP2C9_R24_OCNT-2315950,3,murcko_scaffold,O=C(c1ccccn1)N1CCNc2ccccc21,O=C(c1ccccn1)N1CCNc2ccccc21
OCNT-2395451,CQSWJAWKJQTGDN,CYP2C9_R24_OCNT-2315950,3,murcko_scaffold,O=C(c1ccccn1)N1CCNc2ccccc21,O=C(c1ccccn1)N1CCNc2ccccc21
