Molecule_Name,connectivity_key,family_id,outer_fold,analog_unit_rank,tanimoto_to_anchor,unit_min_tanimoto_to_anchor,anchor_Molecule_Name,anchor_connectivity_key,anchor_isoform,anchor_rank,anchor_candidate_rank,anchor_direct_pIC50
OCNT-2314426,VCMKSSBMBMRMSH,CYP2C9_R18_OCNT-2315528,3,2,0.5217391304347826,0.5217391304347826,OCNT-2315528,RULZEKFPEFTQEF,CYP2C9,18,117,5.558461777
OCNT-2312209,ZVTQUKGFXAZXSS,CYP2C9_R18_OCNT-2315528,3,3,0.43283582089552236,0.43283582089552236,OCNT-2315528,RULZEKFPEFTQEF,CYP2C9,18,117,5.558461777
OCNT-2309284,UJKUYOWKJWNSKP,CYP2C9_R18_OCNT-2315528,3,4,0.4305555555555556,0.4305555555555556,OCNT-2315528,RULZEKFPEFTQEF,CYP2C9,18,117,5.558461777
OCNT-2308810,JGLRPGXNNHQDGO,CYP2C9_R18_OCNT-2315528,3,5,0.39473684210526316,0.39473684210526316,OCNT-2315528,RULZEKFPEFTQEF,CYP2C9,18,117,5.558461777
OCNT-2315217,QJMQWXOGIDMYJR,CYP2C9_R18_OCNT-2315528,3,6,0.38271604938271603,0.38271604938271603,OCNT-2315528,RULZEKFPEFTQEF,CYP2C9,18,117,5.558461777
OCNT-2313239,QLSLQEHBFFZZSD,CYP2C9_R18_OCNT-2315528,3,7,0.3684210526315789,0.3684210526315789,OCNT-2315528,RULZEKFPEFTQEF,CYP2C9,18,117,5.558461777
OCNT-2317347,BYQXMJFFQMJEPC,CYP2C9_R18_OCNT-2315528,3,8,0.3684210526315789,0.3684210526315789,OCNT-2315528,RULZEKFPEFTQEF,CYP2C9,18,117,5.558461777
OCNT-2311918,LLUZHZALVKLRDA,CYP2C9_R18_OCNT-2315528,3,9,0.35714285714285715,0.35714285714285715,OCNT-2315528,RULZEKFPEFTQEF,CYP2C9,18,117,5.558461777
OCNT-2315805,FBOWIAGTHUDLQI,CYP2C9_R18_OCNT-2315528,3,10,0.35526315789473684,0.35526315789473684,OCNT-2315528,RULZEKFPEFTQEF,CYP2C9,18,117,5.558461777
OCNT-2315311,KMRXIPIOAUJDBO,CYP2C9_R23_OCNT-2312797,3,1,0.6060606060606061,0.6060606060606061,OCNT-2312797,TVKZNKKPKLGLKN,CYP2C9,23,224,5.292960675
OCNT-2395435,DXLJVPKHMCRJMN,CYP2C9_R23_OCNT-2312797,3,2,0.4117647058823529,0.4117647058823529,OCNT-2312797,TVKZNKKPKLGLKN,CYP2C9,23,224,5.292960675
OCNT-2313792,UFRFFDWQHAVRIU,CYP2C9_R23_OCNT-2312797,3,3,0.4027777777777778,0.4027777777777778,OCNT-2312797,TVKZNKKPKLGLKN,CYP2C9,23,224,5.292960675
OCNT-2311159,FDSRNEIFNNTKBW,CYP2C9_R23_OCNT-2312797,3,4,0.39759036144578314,0.39759036144578314,OCNT-2312797,TVKZNKKPKLGLKN,CYP2C9,23,224,5.292960675
OCNT-2395401,YICSFNCAIRPWQX,CYP2C9_R23_OCNT-2312797,3,5,0.39705882352941174,0.39705882352941174,OCNT-2312797,TVKZNKKPKLGLKN,CYP2C9,23,224,5.292960675
OCNT-2395542,GAIWOBVHIKIOHU,CYP2C9_R23_OCNT-2312797,3,6,0.3918918918918919,0.3918918918918919,OCNT-2312797,TVKZNKKPKLGLKN,CYP2C9,23,224,5.292960675
OCNT-2395693,KABBEWDXVKIGSN,CYP2C9_R23_OCNT-2312797,3,7,0.3835616438356164,0.3835616438356164,OCNT-2312797,TVKZNKKPKLGLKN,CYP2C9,23,224,5.292960675
OCNT-2395705,XQZLQFCGPSJOGX,CYP2C9_R23_OCNT-2312797,3,8,0.3815789473684211,0.3815789473684211,OCNT-2312797,TVKZNKKPKLGLKN,CYP2C9,23,224,5.292960675
OCNT-2310716,BZLXGFYLRNUUNG,CYP2C9_R23_OCNT-2312797,3,9,0.37333333333333335,0.37333333333333335,OCNT-2312797,TVKZNKKPKLGLKN,CYP2C9,23,224,5.292960675
OCNT-2395689,HLGONRSHXFEINO,CYP2C9_R23_OCNT-2312797,3,10,0.37333333333333335,0.37333333333333335,OCNT-2312797,TVKZNKKPKLGLKN,CYP2C9,23,224,5.292960675
OCNT-2310433,TUTNRJIYQDWINN,CYP3A4_R02_OCNT-2312554,3,1,0.4583333333333333,0.4583333333333333,OCNT-2312554,KUZJQXDTEWOIEK,CYP3A4,2,2,6.936491525
OCNT-2308706,LPAPGSISEAYHFM,CYP3A4_R02_OCNT-2312554,3,2,0.4225352112676056,0.4225352112676056,OCNT-2312554,KUZJQXDTEWOIEK,CYP3A4,2,2,6.936491525
OCNT-2317109,FIEONCCMRCBAFY,CYP3A4_R02_OCNT-2312554,3,3,0.4166666666666667,0.4166666666666667,OCNT-2312554,KUZJQXDTEWOIEK,CYP3A4,2,2,6.936491525
OCNT-2310639,MSMMDODZVKXGBJ,CYP3A4_R02_OCNT-2312554,3,4,0.3875,0.3875,OCNT-2312554,KUZJQXDTEWOIEK,CYP3A4,2,2,6.936491525
OCNT-2310061,QVXOTODHQDGDHT,CYP3A4_R02_OCNT-2312554,3,5,0.379746835443038,0.379746835443038,OCNT-2312554,KUZJQXDTEWOIEK,CYP3A4,2,2,6.936491525
OCNT-2308520,FVRLQWKIQOWWAO,CYP3A4_R02_OCNT-2312554,3,6,0.37662337662337664,0.37662337662337664,OCNT-2312554,KUZJQXDTEWOIEK,CYP3A4,2,2,6.936491525
OCNT-2310555,NOCBHRIGICTARN,CYP3A4_R02_OCNT-2312554,3,7,0.37662337662337664,0.37662337662337664,OCNT-2312554,KUZJQXDTEWOIEK,CYP3A4,2,2,6.936491525
OCNT-2315535,OFISZVIUONZGOX,CYP3A4_R02_OCNT-2312554,3,8,0.3684210526315789,0.3684210526315789,OCNT-2312554,KUZJQXDTEWOIEK,CYP3A4,2,2,6.936491525
OCNT-2395697,AVVYSOUEAQUFBT,CYP3A4_R02_OCNT-2312554,3,9,0.35526315789473684,0.35526315789473684,OCNT-2312554,KUZJQXDTEWOIEK,CYP3A4,2,2,6.936491525
OCNT-2317504,DOAQIMHBTYEUKO,CYP3A4_R02_OCNT-2312554,3,10,0.35135135135135137,0.35135135135135137,OCNT-2312554,KUZJQXDTEWOIEK,CYP3A4,2,2,6.936491525
OCNT-2395503,FXQKJJSIQNYRBJ,CYP3A4_R07_OCNT-2395424,3,1,0.5862068965517241,0.5862068965517241,OCNT-2395424,GPOMWJIXDFQRTL,CYP3A4,7,13,6.376078055
OCNT-2317538,UPXGGHRKRPLSDF,CYP3A4_R07_OCNT-2395424,3,2,0.546875,0.546875,OCNT-2395424,GPOMWJIXDFQRTL,CYP3A4,7,13,6.376078055
OCNT-2314688,ULOBBAQXDYDAIA,CYP3A4_R07_OCNT-2395424,3,3,0.5423728813559322,0.5423728813559322,OCNT-2395424,GPOMWJIXDFQRTL,CYP3A4,7,13,6.376078055
OCNT-2395539,BPADRNNGDARJRJ,CYP3A4_R07_OCNT-2395424,3,4,0.5230769230769231,0.5230769230769231,OCNT-2395424,GPOMWJIXDFQRTL,CYP3A4,7,13,6.376078055
OCNT-2308842,FQCKBCZETREUQU,CYP3A4_R07_OCNT-2395424,3,5,0.45161290322580644,0.45161290322580644,OCNT-2395424,GPOMWJIXDFQRTL,CYP3A4,7,13,6.376078055
OCNT-2395347,VFOKDQSYBFQYDW,CYP3A4_R07_OCNT-2395424,3,6,0.4411764705882353,0.4411764705882353,OCNT-2395424,GPOMWJIXDFQRTL,CYP3A4,7,13,6.376078055
OCNT-2316908,VZECTGAGCXACIK,CYP3A4_R07_OCNT-2395424,3,7,0.3787878787878788,0.3787878787878788,OCNT-2395424,GPOMWJIXDFQRTL,CYP3A4,7,13,6.376078055
OCNT-2311028,MQXPCGHXWRPKCK,CYP3A4_R07_OCNT-2395424,3,8,0.36363636363636365,0.36363636363636365,OCNT-2395424,GPOMWJIXDFQRTL,CYP3A4,7,13,6.376078055
OCNT-2316998,GRHZJBLCVLGTBX,CYP3A4_R07_OCNT-2395424,3,9,0.35294117647058826,0.35294117647058826,OCNT-2395424,GPOMWJIXDFQRTL,CYP3A4,7,13,6.376078055
OCNT-2309415,SZIZNFZWYZMKGP,CYP3A4_R07_OCNT-2395424,3,10,0.352112676056338,0.352112676056338,OCNT-2395424,GPOMWJIXDFQRTL,CYP3A4,7,13,6.376078055
OCNT-0497557,SCFJMQSXUCFKPS,CYP3A4_R12_OCNT-2311697,3,1,0.44642857142857145,0.44642857142857145,OCNT-2311697,CQJUDZMQLRQERA,CYP3A4,12,43,6.006745022
OCNT-2310977,IGPQJBRCRUOAGN,CYP3A4_R12_OCNT-2311697,3,2,0.43283582089552236,0.43283582089552236,OCNT-2311697,CQJUDZMQLRQERA,CYP3A4,12,43,6.006745022
OCNT-2314691,NXBAEKZVCZWXNN,CYP3A4_R12_OCNT-2311697,3,3,0.4225352112676056,0.4225352112676056,OCNT-2311697,CQJUDZMQLRQERA,CYP3A4,12,43,6.006745022
OCNT-2318639,MNPGBPBPRIRZDE,CYP3A4_R12_OCNT-2311697,3,4,0.4084507042253521,0.4084507042253521,OCNT-2311697,CQJUDZMQLRQERA,CYP3A4,12,43,6.006745022
OCNT-2312441,AFKZBAIFJMEXMU,CYP3A4_R12_OCNT-2311697,3,5,0.40298507462686567,0.40298507462686567,OCNT-2311697,CQJUDZMQLRQERA,CYP3A4,12,43,6.006745022
OCNT-2395626,FJEVQIGXOVBKCK,CYP3A4_R12_OCNT-2311697,3,6,0.39705882352941174,0.39705882352941174,OCNT-2311697,CQJUDZMQLRQERA,CYP3A4,12,43,6.006745022
OCNT-2317208,DSLZMQBZYLSBTB,CYP3A4_R12_OCNT-2311697,3,7,0.39436619718309857,0.39436619718309857,OCNT-2311697,CQJUDZMQLRQERA,CYP3A4,12,43,6.006745022
OCNT-2310005,HPEDZJJEGPOZNI,CYP3A4_R12_OCNT-2311697,3,8,0.3880597014925373,0.3880597014925373,OCNT-2311697,CQJUDZMQLRQERA,CYP3A4,12,43,6.006745022
OCNT-2317105,WJZHHMLLNOOCCB,CYP3A4_R12_OCNT-2311697,3,9,0.3880597014925373,0.3880597014925373,OCNT-2311697,CQJUDZMQLRQERA,CYP3A4,12,43,6.006745022
OCNT-2317841,VQFKXIXXWKFPFJ,CYP3A4_R12_OCNT-2311697,3,10,0.38235294117647056,0.38235294117647056,OCNT-2311697,CQJUDZMQLRQERA,CYP3A4,12,43,6.006745022
OCNT-2395758,VGKTZOSSNOYRLG,CYP3A4_R17_OCNT-2316432,3,1,0.74,0.74,OCNT-2316432,CCFPURFYUXRBIA,CYP3A4,17,52,5.955409647
OCNT-2395690,JLOUEWPKMPUJBL,CYP3A4_R17_OCNT-2316432,3,2,0.6981132075471698,0.6981132075471698,OCNT-2316432,CCFPURFYUXRBIA,CYP3A4,17,52,5.955409647
OCNT-2395541,UKXDNQVGUXFCMX,CYP3A4_R17_OCNT-2316432,3,3,0.6140350877192983,0.6140350877192983,OCNT-2316432,CCFPURFYUXRBIA,CYP3A4,17,52,5.955409647
OCNT-2395796,FUKVXEGKZLQFNL,CYP3A4_R17_OCNT-2316432,3,4,0.6140350877192983,0.6140350877192983,OCNT-2316432,CCFPURFYUXRBIA,CYP3A4,17,52,5.955409647
OCNT-2395327,PBZGCLVVCQILOX,CYP3A4_R17_OCNT-2316432,3,5,0.5892857142857143,0.5892857142857143,OCNT-2316432,CCFPURFYUXRBIA,CYP3A4,17,52,5.955409647
OCNT-2395607,RFCVVICONKLKDS,CYP3A4_R17_OCNT-2316432,3,6,0.5737704918032787,0.5737704918032787,OCNT-2316432,CCFPURFYUXRBIA,CYP3A4,17,52,5.955409647
OCNT-2395546,LHVZLEPXLOJWSU,CYP3A4_R17_OCNT-2316432,3,7,0.5689655172413793,0.5689655172413793,OCNT-2316432,CCFPURFYUXRBIA,CYP3A4,17,52,5.955409647
OCNT-2395725,QTFAXBVQCAYEKF,CYP3A4_R17_OCNT-2316432,3,8,0.5689655172413793,0.5689655172413793,OCNT-2316432,CCFPURFYUXRBIA,CYP3A4,17,52,5.955409647
OCNT-2395527,IXFFHUDQCVBCGR,CYP3A4_R17_OCNT-2316432,3,9,0.5306122448979592,0.5306122448979592,OCNT-2316432,CCFPURFYUXRBIA,CYP3A4,17,52,5.955409647
OCNT-2395363,QCADNHVJUJASRH,CYP3A4_R17_OCNT-2316432,3,10,0.4827586206896552,0.4827586206896552,OCNT-2316432,CCFPURFYUXRBIA,CYP3A4,17,52,5.955409647
OCNT-2395675,RUTPHZIFPKYSDE,CYP3A4_R22_OCNT-2311117,3,1,0.6229508196721312,0.6229508196721312,OCNT-2311117,LRJOBFZNWOVETF,CYP3A4,22,98,5.746158982
OCNT-2395667,XMCDHOWLCPYRIE,CYP3A4_R22_OCNT-2311117,3,2,0.5396825396825397,0.5396825396825397,OCNT-2311117,LRJOBFZNWOVETF,CYP3A4,22,98,5.746158982
OCNT-2395679,RNTZGPVNVXBBDD,CYP3A4_R22_OCNT-2311117,3,3,0.5384615384615384,0.5384615384615384,OCNT-2311117,LRJOBFZNWOVETF,CYP3A4,22,98,5.746158982
OCNT-2395673,BUUYZXXQVCAQCR,CYP3A4_R22_OCNT-2311117,3,4,0.5303030303030303,0.5303030303030303,OCNT-2311117,LRJOBFZNWOVETF,CYP3A4,22,98,5.746158982
OCNT-2395417,WGZYAWPDCLTPSI,CYP3A4_R22_OCNT-2311117,3,5,0.5230769230769231,0.5230769230769231,OCNT-2311117,LRJOBFZNWOVETF,CYP3A4,22,98,5.746158982
OCNT-2395663,AZHXIZBFCJDPTB,CYP3A4_R22_OCNT-2311117,3,6,0.484375,0.484375,OCNT-2311117,LRJOBFZNWOVETF,CYP3A4,22,98,5.746158982
OCNT-2395610,PNSZESMBEQEHIA,CYP3A4_R22_OCNT-2311117,3,7,0.47692307692307695,0.47692307692307695,OCNT-2311117,LRJOBFZNWOVETF,CYP3A4,22,98,5.746158982
OCNT-2395413,KQEICCLPAAAHRO,CYP3A4_R22_OCNT-2311117,3,8,0.47058823529411764,0.47058823529411764,OCNT-2311117,LRJOBFZNWOVETF,CYP3A4,22,98,5.746158982
OCNT-2395671,FWDPBSHOGVZHJC,CYP3A4_R22_OCNT-2311117,3,9,0.4696969696969697,0.4696969696969697,OCNT-2311117,LRJOBFZNWOVETF,CYP3A4,22,98,5.746158982
OCNT-2395647,LIWVRHHQTXPNEF,CYP3A4_R22_OCNT-2311117,3,10,0.42424242424242425,0.42424242424242425,OCNT-2311117,LRJOBFZNWOVETF,CYP3A4,22,98,5.746158982
OCNT-2310901,HDXXWIMMIYDYQO,CYP1A2_R05_OCNT-2310298,4,1,0.3787878787878788,0.3787878787878788,OCNT-2310298,HPVSJVHVZJIGJT,CYP1A2,5,25,6.93558928
OCNT-0493997,KLWWLRRDDYPSEM,CYP1A2_R05_OCNT-2310298,4,2,0.375,0.375,OCNT-2310298,HPVSJVHVZJIGJT,CYP1A2,5,25,6.93558928
OCNT-2315700,GKQIHKQBYDZVAO,CYP1A2_R05_OCNT-2310298,4,3,0.375,0.375,OCNT-2310298,HPVSJVHVZJIGJT,CYP1A2,5,25,6.93558928
OCNT-0478597,WKRCOZSCENDENK,CYP1A2_R05_OCNT-2310298,4,4,0.35714285714285715,0.35714285714285715,OCNT-2310298,HPVSJVHVZJIGJT,CYP1A2,5,25,6.93558928
OCNT-2317130,PBUCVFFCPCFPAI,CYP1A2_R05_OCNT-2310298,4,5,0.35526315789473684,0.35526315789473684,OCNT-2310298,HPVSJVHVZJIGJT,CYP1A2,5,25,6.93558928
OCNT-2315734,VYZSNRUMPKDNLT,CYP1A2_R05_OCNT-2310298,4,6,0.352112676056338,0.352112676056338,OCNT-2310298,HPVSJVHVZJIGJT,CYP1A2,5,25,6.93558928
OCNT-2317195,SDEJVIVIPUCEPS,CYP1A2_R05_OCNT-2310298,4,7,0.352112676056338,0.352112676056338,OCNT-2310298,HPVSJVHVZJIGJT,CYP1A2,5,25,6.93558928
OCNT-2315948,OXQOIQHDEIKJRI,CYP1A2_R05_OCNT-2310298,4,8,0.35064935064935066,0.35064935064935066,OCNT-2310298,HPVSJVHVZJIGJT,CYP1A2,5,25,6.93558928
OCNT-2310463,JOKFLBUKTHIUOP,CYP1A2_R05_OCNT-2310298,4,9,0.34782608695652173,0.34782608695652173,OCNT-2310298,HPVSJVHVZJIGJT,CYP1A2,5,25,6.93558928
OCNT-2313394,XFTNGEBQFBGWPZ,CYP1A2_R05_OCNT-2310298,4,10,0.3472222222222222,0.3472222222222222,OCNT-2310298,HPVSJVHVZJIGJT,CYP1A2,5,25,6.93558928
OCNT-2317157,PGGFMAVEISSGQG,CYP1A2_R10_OCNT-2308998,4,1,0.4918032786885246,0.4918032786885246,OCNT-2308998,SMUXAFUMKFMQDV,CYP1A2,10,84,6.262584408
OCNT-2310117,NCWLJEVSBCJHNM,CYP1A2_R10_OCNT-2308998,4,2,0.4576271186440678,0.4576271186440678,OCNT-2308998,SMUXAFUMKFMQDV,CYP1A2,10,84,6.262584408
OCNT-2313520,DXYSPHKBHCXQEK,CYP1A2_R10_OCNT-2308998,4,3,0.417910447761194,0.417910447761194,OCNT-2308998,SMUXAFUMKFMQDV,CYP1A2,10,84,6.262584408
OCNT-2315667,BKSHJYAEWVGUJX,CYP1A2_R10_OCNT-2308998,4,4,0.4166666666666667,0.4166666666666667,OCNT-2308998,SMUXAFUMKFMQDV,CYP1A2,10,84,6.262584408
OCNT-2318561,RGZHJDLYBPQKIJ,CYP1A2_R10_OCNT-2308998,4,5,0.3698630136986301,0.3698630136986301,OCNT-2308998,SMUXAFUMKFMQDV,CYP1A2,10,84,6.262584408
OCNT-2313177,FRXIOYNYLCVQGU,CYP1A2_R10_OCNT-2308998,4,6,0.359375,0.359375,OCNT-2308998,SMUXAFUMKFMQDV,CYP1A2,10,84,6.262584408
OCNT-2317688,ADCRROSQMSVSQW,CYP1A2_R10_OCNT-2308998,4,7,0.35294117647058826,0.35294117647058826,OCNT-2308998,SMUXAFUMKFMQDV,CYP1A2,10,84,6.262584408
OCNT-2311971,GLFWAGLXPAJCLJ,CYP1A2_R10_OCNT-2308998,4,8,0.3484848484848485,0.3484848484848485,OCNT-2308998,SMUXAFUMKFMQDV,CYP1A2,10,84,6.262584408
OCNT-2310824,CFCGQLSDFTVXKM,CYP1A2_R10_OCNT-2308998,4,9,0.3333333333333333,0.3333333333333333,OCNT-2308998,SMUXAFUMKFMQDV,CYP1A2,10,84,6.262584408
OCNT-2315093,NNYMFTQOHMHWPE,CYP1A2_R10_OCNT-2308998,4,10,0.3333333333333333,0.3333333333333333,OCNT-2308998,SMUXAFUMKFMQDV,CYP1A2,10,84,6.262584408
OCNT-0494198,IAJDPLVEAODVRN,CYP1A2_R15_OCNT-2314977,4,1,0.3793103448275862,0.3793103448275862,OCNT-2314977,IKLROGGBSVRPBV,CYP1A2,15,181,5.870257998
OCNT-0479500,YXNNRZXBXMVHAG,CYP1A2_R15_OCNT-2314977,4,2,0.375,0.375,OCNT-2314977,IKLROGGBSVRPBV,CYP1A2,15,181,5.870257998
OCNT-2308698,MXXXXMGDCZIZBB,CYP1A2_R15_OCNT-2314977,4,3,0.3611111111111111,0.3611111111111111,OCNT-2314977,IKLROGGBSVRPBV,CYP1A2,15,181,5.870257998
OCNT-0475117,CTEAKCBPNXPVHR,CYP1A2_R15_OCNT-2314977,4,4,0.35802469135802467,0.35802469135802467,OCNT-2314977,IKLROGGBSVRPBV,CYP1A2,15,181,5.870257998
OCNT-0479188,QYBGQUNKIKLONI,CYP1A2_R15_OCNT-2314977,4,5,0.35526315789473684,0.35526315789473684,OCNT-2314977,IKLROGGBSVRPBV,CYP1A2,15,181,5.870257998
OCNT-0479245,DSWJFBKNAGDULT,CYP1A2_R15_OCNT-2314977,4,6,0.34285714285714286,0.34285714285714286,OCNT-2314977,IKLROGGBSVRPBV,CYP1A2,15,181,5.870257998
OCNT-2312756,MPWXVPGXQJXPCR,CYP1A2_R15_OCNT-2314977,4,7,0.3382352941176471,0.3382352941176471,OCNT-2314977,IKLROGGBSVRPBV,CYP1A2,15,181,5.870257998
OCNT-2312892,RROMXXKPNPHXSO,CYP1A2_R15_OCNT-2314977,4,8,0.3382352941176471,0.3382352941176471,OCNT-2314977,IKLROGGBSVRPBV,CYP1A2,15,181,5.870257998
OCNT-0479247,BTTYIMBOILEUCO,CYP1A2_R15_OCNT-2314977,4,9,0.3380281690140845,0.3380281690140845,OCNT-2314977,IKLROGGBSVRPBV,CYP1A2,15,181,5.870257998
OCNT-2312833,MDLWJGRDRCYXTI,CYP1A2_R15_OCNT-2314977,4,10,0.3333333333333333,0.3333333333333333,OCNT-2314977,IKLROGGBSVRPBV,CYP1A2,15,181,5.870257998
OCNT-0022315,HRRBJVNMSRJFHQ,CYP1A2_R20_OCNT-0018684,4,1,0.48148148148148145,0.48148148148148145,OCNT-0018684,AQHHHDLHHXJYJD,CYP1A2,20,224,5.783014945
OCNT-2328748,DURULFYMVIFBIR,CYP1A2_R20_OCNT-0018684,4,2,0.4489795918367347,0.4489795918367347,OCNT-0018684,AQHHHDLHHXJYJD,CYP1A2,20,224,5.783014945
OCNT-2328840,HSRJKNPTNIJEKV,CYP1A2_R20_OCNT-0018684,4,3,0.4090909090909091,0.4090909090909091,OCNT-0018684,AQHHHDLHHXJYJD,CYP1A2,20,224,5.783014945
OCNT-2328886,XLOYQLAMNLMXCE,CYP1A2_R20_OCNT-0018684,4,4,0.4090909090909091,0.4090909090909091,OCNT-0018684,AQHHHDLHHXJYJD,CYP1A2,20,224,5.783014945
OCNT-2328546,OGHNVEJMJSYVRP,CYP1A2_R20_OCNT-0018684,4,5,0.4067796610169492,0.4067796610169492,OCNT-0018684,AQHHHDLHHXJYJD,CYP1A2,20,224,5.783014945
OCNT-2328784,CVXBEEMKQHEXEN,CYP1A2_R20_OCNT-0018684,4,6,0.4,0.4,OCNT-0018684,AQHHHDLHHXJYJD,CYP1A2,20,224,5.783014945
OCNT-2328446,SSMSBSWKLKKXGG,CYP1A2_R20_OCNT-0018684,4,7,0.3695652173913043,0.3695652173913043,OCNT-0018684,AQHHHDLHHXJYJD,CYP1A2,20,224,5.783014945
OCNT-2328864,ZEUITGRIYCTCEM,CYP1A2_R20_OCNT-0018684,4,8,0.36363636363636365,0.36363636363636365,OCNT-0018684,AQHHHDLHHXJYJD,CYP1A2,20,224,5.783014945
OCNT-0381046,JWHAUXFOSRPERK,CYP1A2_R20_OCNT-0018684,4,9,0.3559322033898305,0.3559322033898305,OCNT-0018684,AQHHHDLHHXJYJD,CYP1A2,20,224,5.783014945
OCNT-2328323,XYCMOTOFHFTUIU,CYP1A2_R20_OCNT-0018684,4,10,0.33962264150943394,0.33962264150943394,OCNT-0018684,AQHHHDLHHXJYJD,CYP1A2,20,224,5.783014945
OCNT-0479588,AQOUKOIMAVOMON,CYP1A2_R25_OCNT-0478585,4,1,0.5476190476190477,0.5476190476190477,OCNT-0478585,YLJREFDVOIBQDA,CYP1A2,25,324,5.595434417
OCNT-2328688,XJGFWWJLMVZSIG,CYP1A2_R25_OCNT-0478585,4,2,0.5333333333333333,0.5333333333333333,OCNT-0478585,YLJREFDVOIBQDA,CYP1A2,25,324,5.595434417
OCNT-0479195,SJSOYOMGDAHJAW,CYP1A2_R25_OCNT-0478585,4,3,0.4489795918367347,0.4489795918367347,OCNT-0478585,YLJREFDVOIBQDA,CYP1A2,25,324,5.595434417
OCNT-0494151,MWKFPUUBWYOUJG,CYP1A2_R25_OCNT-0478585,4,4,0.4230769230769231,0.4230769230769231,OCNT-0478585,YLJREFDVOIBQDA,CYP1A2,25,324,5.595434417
OCNT-2313047,DDEASTSDYSMDBB,CYP1A2_R25_OCNT-0478585,4,5,0.41509433962264153,0.41509433962264153,OCNT-0478585,YLJREFDVOIBQDA,CYP1A2,25,324,5.595434417
OCNT-0479263,RUMIJLFNXPYRCD,CYP1A2_R25_OCNT-0478585,4,6,0.39622641509433965,0.39622641509433965,OCNT-0478585,YLJREFDVOIBQDA,CYP1A2,25,324,5.595434417
OCNT-0454840,MRCLYVICBJPCRU,CYP1A2_R25_OCNT-0478585,4,7,0.39285714285714285,0.39285714285714285,OCNT-0478585,YLJREFDVOIBQDA,CYP1A2,25,324,5.595434417
OCNT-0497478,MTBWFZLNRWUGNK,CYP1A2_R25_OCNT-0478585,4,8,0.3684210526315789,0.3684210526315789,OCNT-0478585,YLJREFDVOIBQDA,CYP1A2,25,324,5.595434417
OCNT-0479253,FLCAWBBMFDEJBU,CYP1A2_R25_OCNT-0478585,4,9,0.3442622950819672,0.3442622950819672,OCNT-0478585,YLJREFDVOIBQDA,CYP1A2,25,324,5.595434417
OCNT-0479283,DSIJVDPSQMKYRZ,CYP1A2_R25_OCNT-0478585,4,10,0.33962264150943394,0.33962264150943394,OCNT-0478585,YLJREFDVOIBQDA,CYP1A2,25,324,5.595434417
OCNT-2315622,BBTVLMOJYYJLAN,CYP2C9_R04_OCNT-2316040,4,1,0.4788732394366197,0.4788732394366197,OCNT-2316040,SUJSYOFYNXGWMI,CYP2C9,4,16,6.298419715
OCNT-2315191,ADXRQUBBOLTEOW,CYP2C9_R04_OCNT-2316040,4,2,0.4594594594594595,0.4594594594594595,OCNT-2316040,SUJSYOFYNXGWMI,CYP2C9,4,16,6.298419715
OCNT-2316247,QFYYABUCQMXEAW,CYP2C9_R04_OCNT-2316040,4,3,0.4383561643835616,0.4383561643835616,OCNT-2316040,SUJSYOFYNXGWMI,CYP2C9,4,16,6.298419715
OCNT-2310875,LVMMPXSCGLEWBU,CYP2C9_R04_OCNT-2316040,4,4,0.43661971830985913,0.43661971830985913,OCNT-2316040,SUJSYOFYNXGWMI,CYP2C9,4,16,6.298419715
OCNT-2316560,KYICTTNXSVXRGU,CYP2C9_R04_OCNT-2316040,4,5,0.4266666666666667,0.4266666666666667,OCNT-2316040,SUJSYOFYNXGWMI,CYP2C9,4,16,6.298419715
OCNT-2311724,BDFIQPRMLMCODG,CYP2C9_R04_OCNT-2316040,4,6,0.4189189189189189,0.4189189189189189,OCNT-2316040,SUJSYOFYNXGWMI,CYP2C9,4,16,6.298419715
OCNT-2314127,ZWKPLPQOZQTTCU,CYP2C9_R04_OCNT-2316040,4,7,0.4189189189189189,0.4189189189189189,OCNT-2316040,SUJSYOFYNXGWMI,CYP2C9,4,16,6.298419715
OCNT-2311731,VWXNHHNSTRKTRD,CYP2C9_R04_OCNT-2316040,4,8,0.41333333333333333,0.41333333333333333,OCNT-2316040,SUJSYOFYNXGWMI,CYP2C9,4,16,6.298419715
OCNT-2311823,BXVZTCGLMPJMGU,CYP2C9_R04_OCNT-2316040,4,9,0.4,0.4,OCNT-2316040,SUJSYOFYNXGWMI,CYP2C9,4,16,6.298419715
OCNT-2311962,SIFZUHAWIFVZQI,CYP2C9_R04_OCNT-2316040,4,10,0.3972602739726027,0.3972602739726027,OCNT-2316040,SUJSYOFYNXGWMI,CYP2C9,4,16,6.298419715
OCNT-0496032,VORBWNVMSMVSMS,CYP2C9_R09_OCNT-2313901,4,1,0.45098039215686275,0.45098039215686275,OCNT-2313901,MEUXVMNOWUHXPO,CYP2C9,9,42,5.916701148
OCNT-2318059,LGBXJZIKTPOPEY,CYP2C9_R09_OCNT-2313901,4,2,0.43137254901960786,0.43137254901960786,OCNT-2313901,MEUXVMNOWUHXPO,CYP2C9,9,42,5.916701148
OCNT-2313609,CQPLNKWKAKVWTP,CYP2C9_R09_OCNT-2313901,4,3,0.42592592592592593,0.42592592592592593,OCNT-2313901,MEUXVMNOWUHXPO,CYP2C9,9,42,5.916701148
